country,year,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b_vaccination,measles,overweight_prevalence,polio_vaccination,total_expenditure,diphtheria_vaccination,hiv_aids,gdp,thinness_5_9_years,income_composition_of_resources,schooling,is_developed
Kyrgyzstan,2015,71.1,5.117993812416755,1.3862943611198906,0.01,164.15959215,97.0,17779,44.9,97.0,6.48,97.0,0.09531017980432487,7.56185694863999,3.4,0.662,13.0,0
Kyrgyzstan,2014,78.0,2.8903717578961645,1.3862943611198906,0.01,164.15959215,96.0,318,43.9,95.0,6.48,96.0,0.09531017980432487,7.4615726887673235,3.4,0.656,12.8,0
Kyrgyzstan,2013,77.0,5.1647859739235145,1.3862943611198906,0.01,150.408875,97.0,1,43.0,97.0,6.68,97.0,0.09531017980432487,7.375004802909116,3.3,0.647,12.5,0
Kyrgyzstan,2012,69.9,2.9444389791664403,1.3862943611198906,0.01,196.64804005000002,96.0,0,42.2,94.0,6.97,96.0,0.09531017980432487,7.546390491831213,3.3,0.638,12.3,0
Kyrgyzstan,2011,69.4,5.241747015059643,1.6094379124341003,3.28,176.57634795,96.0,222,41.4,94.0,6.18,96.0,0.18232155679395465,7.4289022087419045,3.3,0.632,12.1,0
Kyrgyzstan,2010,68.8,5.298317366548036,1.6094379124341003,2.73,124.34159525000001,96.0,0,4.7,88.0,6.66,96.0,0.09531017980432487,7.221016725856725,3.3,0.631,12.2,0
Kyrgyzstan,2009,68.5,3.091042453358316,1.6094379124341003,2.39,116.49602065,96.0,1,4.1,96.0,6.79,95.0,0.09531017980432487,7.168559504143924,3.4,0.629,12.4,0
Kyrgyzstan,2008,67.6,5.384495062789089,1.6094379124341003,2.53,92.61110876500001,97.0,16,39.5,95.0,6.7,95.0,0.18232155679395465,7.073036376678545,3.4,0.624,12.6,0
Kyrgyzstan,2007,67.2,5.438079308923196,1.6094379124341003,2.77,74.374527315,94.0,40,39.0,94.0,6.87,94.0,0.09531017980432487,6.839842203234448,3.4,0.618,12.6,0
Kyrgyzstan,2006,66.7,5.459585514144159,1.6094379124341003,2.48,76.05649216,9.0,27,38.5,93.0,6.73,92.0,0.09531017980432487,6.856103237199803,3.4,0.613,12.5,0
Kyrgyzstan,2005,66.9,5.41610040220442,1.6094379124341003,2.81,71.50015272499999,97.0,53,38.0,98.0,5.82,98.0,0.09531017980432487,6.9075779303567995,3.4,0.612,12.4,0
Kyrgyzstan,2004,67.1,5.389071729816501,1.6094379124341003,3.41,46.548775535000004,99.0,8,37.5,98.0,5.57,99.0,0.09531017980432487,6.476689018135964,3.4,0.609,12.5,0
Kyrgyzstan,2003,66.6,5.384495062789089,1.6094379124341003,3.52,46.253761055,99.0,6,37.0,98.0,5.43,98.0,0.09531017980432487,6.659894195892075,3.5,0.602,12.2,0
Kyrgyzstan,2002,66.7,5.375278407684165,1.6094379124341003,3.31,52.253894315,99.0,2,36.5,99.0,5.43,98.0,0.09531017980432487,6.576221488139424,3.5,0.601,12.1,0
Kyrgyzstan,2001,67.2,5.384495062789089,1.6094379124341003,2.62,53.403258245,57.0,17,36.0,99.0,4.79,99.0,0.09531017980432487,6.5962979538366975,3.6,0.593,11.8,0
Kyrgyzstan,2000,66.6,5.420534999272286,1.6094379124341003,2.13,36.595802649999996,44.0,16,35.6,99.0,4.68,99.0,0.09531017980432487,6.3069299603763165,3.6,0.586,11.4,0
Lao People's Democratic Republic,2015,65.7,5.272999558563747,2.1972245773362196,0.01,164.15959215,89.0,56,21.7,89.0,1.87,89.0,0.18232155679395465,7.56185694863999,8.9,0.582,10.8,0
Lao People's Democratic Republic,2014,65.3,5.298317366548036,2.1972245773362196,0.01,164.15959215,88.0,339,2.9,88.0,1.87,88.0,0.18232155679395465,7.4615726887673235,9.0,0.573,10.6,0
Lao People's Democratic Republic,2013,64.9,3.1780538303479458,2.302585092994046,0.01,150.408875,87.0,71,2.1,86.0,2.0,87.0,0.262364264467491,7.375004802909116,9.1,0.563,10.4,0
Lao People's Democratic Republic,2012,64.4,3.367295829986474,2.302585092994046,0.01,196.64804005000002,79.0,32,19.4,78.0,2.12,79.0,0.262364264467491,7.546390491831213,9.2,0.554,10.2,0
Lao People's Democratic Republic,2011,64.0,5.365976015021851,2.302585092994046,5.39,176.57634795,78.0,113,18.7,79.0,2.2,78.0,0.262364264467491,7.4289022087419045,9.4,0.542,9.9,0
Lao People's Democratic Republic,2010,63.6,5.389071729816501,2.3978952727983707,5.95,124.34159525000001,74.0,153,18.0,76.0,2.75,74.0,0.262364264467491,7.221016725856725,9.5,0.535,9.6,0
Lao People's Democratic Republic,2009,63.1,5.4116460518550396,2.3978952727983707,5.18,116.49602065,67.0,78,17.3,67.0,3.77,67.0,0.18232155679395465,7.168559504143924,9.6,0.525,9.4,0
Lao People's Democratic Republic,2008,62.6,5.43372200355424,2.3978952727983707,5.1,92.61110876500001,61.0,174,16.7,6.0,2.77,61.0,0.18232155679395465,7.073036376678545,9.7,0.518,9.2,0
Lao People's Democratic Republic,2007,62.1,5.459585514144159,2.4849066497880004,5.0,74.374527315,5.0,1678,16.1,46.0,4.14,5.0,0.18232155679395465,6.839842203234448,9.8,0.509,9.0,0
Lao People's Democratic Republic,2006,61.5,3.2188758248682006,2.4849066497880004,3.69,76.05649216,57.0,58,15.5,56.0,4.14,57.0,0.18232155679395465,6.856103237199803,9.9,0.503,9.0,0
Lao People's Democratic Republic,2005,61.0,5.5093883366279774,2.4849066497880004,3.68,71.50015272499999,49.0,295,14.9,5.0,4.32,49.0,0.18232155679395465,6.9075779303567995,1.1,0.494,8.7,0
Lao People's Democratic Republic,2004,64.0,5.53338948872752,2.5649493574615367,3.53,46.548775535000004,45.0,1491,14.4,46.0,4.54,45.0,0.18232155679395465,6.476689018135964,1.2,0.485,8.6,0
Lao People's Democratic Republic,2003,59.8,5.560681631015528,2.5649493574615367,3.41,46.253761055,5.0,1810,13.8,52.0,4.91,49.0,0.09531017980432487,6.659894195892075,1.3,0.477,8.3,0
Lao People's Democratic Republic,2002,59.3,5.583496308781699,2.6390573296152584,3.33,52.253894315,5.0,2070,13.3,55.0,4.4,53.0,0.09531017980432487,6.576221488139424,1.4,0.468,8.0,0
Lao People's Democratic Republic,2001,58.7,5.605802066295998,2.6390573296152584,3.13,53.403258245,5.0,94,12.7,55.0,4.32,52.0,0.09531017980432487,6.5962979538366975,1.5,0.463,8.0,0
Lao People's Democratic Republic,2000,58.1,5.631211781821365,2.70805020110221,5.16,36.595802649999996,5.0,332,12.3,57.0,3.41,51.0,0.09531017980432487,6.3069299603763165,1.5,0.459,8.0,0
Latvia,2015,74.6,5.0369526024136295,0.0,0.01,1542.635979,94.0,0,61.2,95.0,5.88,95.0,0.09531017980432487,9.522782129890851,2.1,0.828,16.0,1
Latvia,2014,74.4,5.056245805348308,0.0,0.01,1542.635979,92.0,36,6.7,92.0,5.88,92.0,0.09531017980432487,9.663079409636529,2.2,0.822,16.0,1
Latvia,2013,74.1,5.087596335232384,0.0,10.37,150.3116884,94.0,0,6.2,94.0,5.67,94.0,0.09531017980432487,7.3351314045481315,2.2,0.814,15.4,1
Latvia,2012,73.8,5.099866427824199,0.0,10.21,1356.022164,9.0,3,59.8,91.0,5.91,91.0,0.09531017980432487,9.534151067089045,2.2,0.812,15.5,1
Latvia,2011,73.6,5.135798437050262,0.0,10.14,24.70841046,89.0,1,59.4,92.0,6.1,92.0,0.09531017980432487,7.225255442872647,2.3,0.81,15.8,1
Latvia,2010,72.8,2.9444389791664403,0.0,9.8,1109.969508,91.0,0,58.9,92.0,6.55,92.0,0.09531017980432487,9.334963910840672,2.3,0.815,16.0,1
Latvia,2009,72.6,5.220355825078324,0.0,9.85,1137.6237,92.0,0,58.5,94.0,6.84,94.0,0.09531017980432487,9.410859820637477,2.3,0.821,16.4,1
Latvia,2008,71.9,5.298317366548036,0.0,11.84,253.4022338,93.0,3,58.1,94.0,6.63,94.0,0.09531017980432487,9.70195450374309,2.4,0.819,16.3,1
Latvia,2007,78.0,5.402677381872279,0.0,12.12,170.9884138,91.0,0,57.7,94.0,7.1,94.0,0.09531017980432487,7.275974559898705,2.4,0.814,16.2,1
Latvia,2006,75.0,5.438079308923196,0.0,10.4,1099.248837,94.0,7,57.4,96.0,6.8,96.0,0.09531017980432487,9.176677657293917,2.5,0.807,16.2,1
Latvia,2005,76.0,5.37989735354046,0.0,9.92,86.9255399,99.0,2,57.0,99.0,6.37,99.0,0.09531017980432487,8.930592420974898,2.5,0.791,15.9,1
Latvia,2004,71.0,3.295836866004329,0.0,8.81,80.0328375,98.0,0,56.6,99.0,6.51,99.0,0.09531017980432487,8.756652907215383,2.6,0.776,15.5,1
Latvia,2003,78.0,3.4011973816621555,0.0,8.24,478.0644911,98.0,0,56.3,98.0,6.15,98.0,0.09531017980432487,8.544021461378266,2.6,0.761,15.2,1
Latvia,2002,73.0,5.393627546352362,0.0,7.44,376.4570185,98.0,0,56.0,98.0,6.29,97.0,0.09531017980432487,8.326843318562746,2.7,0.746,14.8,1
Latvia,2001,69.9,5.43372200355424,0.0,6.68,332.2751709,96.0,1,55.7,97.0,6.17,97.0,0.09531017980432487,8.181399088810169,2.8,0.728,14.2,1
Latvia,2000,71.0,5.389071729816501,0.0,7.13,291.0170765,95.0,0,55.4,96.0,6.0,96.0,0.09531017980432487,8.117828824683656,2.8,0.716,13.7,1
Lebanon,2015,74.9,4.59511985013459,0.6931471805599453,1.32,140.3771361,81.0,39,66.1,75.0,6.39,81.0,0.09531017980432487,6.7424475833117965,4.9,0.763,13.3,0
Lebanon,2014,74.8,4.605170185988092,0.6931471805599453,1.32,140.3771361,81.0,112,65.4,75.0,6.39,81.0,0.09531017980432487,9.007301044630166,4.9,0.763,13.3,0
Lebanon,2013,74.9,4.584967478670572,0.6931471805599453,1.29,14.55610463,81.0,1761,64.9,75.0,6.63,81.0,0.09531017980432487,6.742037300331668,4.8,0.766,13.3,0
Lebanon,2012,75.0,4.543294782270004,0.6931471805599453,1.53,151.1526829,81.0,9,64.4,75.0,6.99,81.0,0.09531017980432487,9.081250151871991,4.8,0.763,13.3,0
Lebanon,2011,75.0,4.543294782270004,0.6931471805599453,1.57,835.0626827,81.0,9,64.0,75.0,7.12,81.0,0.09531017980432487,9.075203725907201,4.7,0.758,13.2,0
Lebanon,2010,74.9,4.553876891600541,0.6931471805599453,1.58,805.3956346,81.0,12,63.5,75.0,7.19,81.0,0.09531017980432487,9.078501976736774,4.7,0.752,13.3,0
Lebanon,2009,74.7,4.564348191467836,0.6931471805599453,1.62,8.140373615,81.0,22,63.0,75.0,7.42,81.0,0.09531017980432487,4.4458095344640345,4.7,0.746,13.2,0
Lebanon,2008,74.5,4.59511985013459,0.6931471805599453,1.67,69.13924862,81.0,24,62.5,75.0,8.7,81.0,0.09531017980432487,6.5705688499862545,4.7,0.74,13.1,0
Lebanon,2007,74.4,4.59511985013459,0.6931471805599453,1.72,8.906931168,8.0,373,61.9,75.0,8.9,8.0,0.09531017980432487,6.422063008064634,4.6,0.731,12.9,0
Lebanon,2006,74.1,4.0163830207523885,0.6931471805599453,1.82,534.5795695,78.0,956,61.4,75.0,8.83,78.0,0.09531017980432487,8.58926433163544,4.6,0.733,13.2,0
Lebanon,2005,73.9,2.4849066497880004,0.6931471805599453,1.94,630.0540723,77.0,618,6.8,74.0,8.42,77.0,0.09531017980432487,8.58306356730389,4.6,0.733,13.7,0
Lebanon,2004,73.7,2.6390573296152584,0.6931471805599453,2.1,618.3614858,75.0,213,6.2,74.0,8.91,75.0,0.09531017980432487,8.598814386776175,4.6,0.733,14.2,0
Lebanon,2003,73.5,2.772588722239781,0.6931471805599453,2.19,527.9176618,74.0,526,59.7,74.0,9.3,74.0,0.09531017980432487,8.599080909856324,4.7,0.733,14.8,0
Lebanon,2002,73.2,2.8903717578961645,0.6931471805599453,1.98,70.13207838,77.0,36,59.1,77.0,1.5,77.0,0.09531017980432487,8.601092187519464,4.7,0.733,15.2,0
Lebanon,2001,73.0,2.4849066497880004,0.6931471805599453,2.19,510.6035166,8.0,8,58.6,8.0,1.9,8.0,0.09531017980432487,8.56676830438512,4.7,0.733,15.0,0
Lebanon,2000,72.7,4.727387818712341,0.6931471805599453,2.26,404.3879434,83.0,5,57.9,83.0,1.86,83.0,0.09531017980432487,8.582219085643247,4.8,0.733,14.9,0
Lesotho,2015,53.7,6.184148890937483,1.6094379124341003,0.01,162.1278115,93.0,0,32.6,9.0,1.62,93.0,2.33214389523559,5.163807952959747,5.3,0.495,10.7,0
Lesotho,2014,52.1,6.259581464064923,1.6094379124341003,0.01,162.1278115,93.0,0,32.0,9.0,1.62,93.0,2.341805806147327,7.0697373963220445,5.6,0.491,10.8,0
Lesotho,2013,52.1,6.251903883165888,1.6094379124341003,0.01,153.3443147,93.0,516,31.4,9.0,11.7,93.0,2.3608540011180215,7.087685228161152,5.9,0.484,11.1,0
Lesotho,2012,52.2,6.2422232654551655,1.6094379124341003,0.01,168.1348992,95.0,179,3.8,93.0,11.14,95.0,2.302585092994046,7.156579052600633,6.2,0.479,11.0,0
Lesotho,2011,52.3,3.970291913552122,1.6094379124341003,2.39,195.825251,96.0,172,3.2,95.0,11.79,96.0,2.4423470353692043,7.21036364548372,6.6,0.469,11.0,0
Lesotho,2010,51.1,6.269096283706261,1.6094379124341003,2.71,154.8705998,93.0,2488,29.7,92.0,1.87,93.0,2.667228206581955,7.068395246335635,7.0,0.464,10.9,0
Lesotho,2009,49.4,6.340359303727752,1.6094379124341003,2.75,104.3144732,91.0,0,29.2,89.0,9.8,91.0,2.954910279033736,6.828860254385023,7.4,0.453,10.8,0
Lesotho,2008,47.8,6.385194398997726,1.791759469228055,2.75,91.85432774,88.0,0,28.8,86.0,8.85,88.0,3.342861804649192,6.841004780425328,7.8,0.447,10.7,0
Lesotho,2007,46.2,6.452048954437226,1.6094379124341003,2.69,9.18432717,9.0,2,28.3,87.0,8.47,88.0,3.4339872044851463,6.823756867903228,8.3,0.44,10.6,0
Lesotho,2006,45.3,6.484635235635252,1.791759469228055,2.61,71.15577609,91.0,1,27.9,88.0,7.12,89.0,3.55820113047182,6.820862899275686,8.7,0.437,10.7,0
Lesotho,2005,44.5,6.516193076042964,1.791759469228055,2.67,57.90369752,87.0,0,27.4,88.0,6.3,89.0,3.5779478934066544,6.76151062775297,9.2,0.437,10.7,0
Lesotho,2004,44.8,6.502790045915623,1.791759469228055,1.8,67.91361818,6.0,31,26.9,89.0,6.96,9.0,3.572345637857985,6.662512572208451,9.7,0.439,10.7,0
Lesotho,2003,45.5,6.47543271670409,1.791759469228055,1.99,5.300902041,17.0,1,26.4,9.0,7.13,9.0,3.5496173867804286,4.168775847580665,1.1,0.44,10.5,0
Lesotho,2002,46.4,6.434546518787453,1.791759469228055,2.95,3.53457351,17.0,0,25.9,84.0,6.91,84.0,3.5115454388310208,3.8896536669452524,1.6,0.446,10.4,0
Lesotho,2001,47.8,6.375024819828097,1.791759469228055,2.86,38.57187011,17.0,217,25.4,78.0,7.53,78.0,3.4719664525503626,6.084087446679693,11.1,0.443,10.3,0
Lesotho,2000,49.3,6.298949246855942,1.791759469228055,3.1,29.86616464,17.0,660,24.9,82.0,6.92,83.0,3.427514689979529,6.165039185066309,11.6,0.445,9.6,0
Liberia,2015,61.4,5.560681631015528,2.1972245773362196,0.01,54.37396957,52.0,1060,27.3,52.0,1.4,52.0,0.6418538861723948,6.116746440363833,6.4,0.427,9.9,0
Liberia,2014,58.1,5.799092654460526,2.1972245773362196,0.01,54.37396957,5.0,34,26.7,49.0,1.4,5.0,0.6418538861723948,6.130063146540329,6.5,0.426,9.9,0
Liberia,2013,61.1,5.556828061699537,2.302585092994046,0.01,45.04892458,76.0,0,26.1,75.0,9.25,76.0,0.7419373447293773,6.120566006174876,6.7,0.419,9.8,0
Liberia,2012,67.0,5.568344503761097,2.302585092994046,0.01,48.09891474,8.0,43,25.6,8.0,1.19,8.0,0.7884573603642702,6.031554973297369,6.9,0.416,9.6,0
Liberia,2011,62.0,5.58724865840025,2.302585092994046,3.72,60.44658161,77.0,279,25.0,77.0,11.23,77.0,0.9162907318741551,5.941984300261261,7.0,0.406,9.5,0
Liberia,2010,59.7,5.60947179518496,2.302585092994046,3.64,41.91052416,47.0,2200,24.5,71.0,11.87,7.0,1.0296194171811581,5.794311454841353,7.2,0.403,9.6,0
Liberia,2009,59.2,5.627621113690637,2.3978952727983707,3.75,5.592170255,64.0,6,24.0,84.0,14.39,81.0,1.1314021114911006,3.5458023890367043,7.4,0.4,9.7,0
Liberia,2008,58.6,5.641907070938114,2.3978952727983707,3.88,40.03344077,64.0,1,23.4,79.0,11.83,75.0,1.2237754316221157,5.45368439204117,7.6,0.394,9.8,0
Liberia,2007,57.9,5.659482215759621,2.3978952727983707,4.03,3.686899287,64.0,1,22.9,67.0,1.24,65.0,1.33500106673234,3.1078695887470813,7.8,0.383,9.9,0
Liberia,2006,56.7,3.4965075614664802,2.4849066497880004,4.05,15.79934152,64.0,20,22.4,66.0,1.9,6.0,1.3862943611198906,5.192556715291082,8.1,0.377,10.0,0
Liberia,2005,55.3,5.75890177387728,2.5649493574615367,4.19,22.39648813,64.0,8,22.0,66.0,8.4,6.0,1.410986973710262,5.133727199400091,8.3,0.372,10.1,0
Liberia,2004,54.0,5.799092654460526,2.5649493574615367,4.24,17.85870796,64.0,4,21.5,47.0,8.77,31.0,1.4350845252893227,5.013599263196823,8.5,0.335,10.2,0
Liberia,2003,50.0,3.7612001156935624,2.6390573296152584,4.21,9.758449266,64.0,142,21.1,49.0,3.44,35.0,1.4350845252893227,4.901523439846937,8.7,0.373,10.3,0
Liberia,2002,56.0,5.918893854273146,2.6390573296152584,4.27,10.424369,64.0,131,2.7,51.0,5.43,39.0,1.410986973710262,5.183384442337635,8.9,0.376,10.4,0
Liberia,2001,51.5,5.811140992976701,2.70805020110221,4.4,16.72142854,64.0,1379,2.4,54.0,6.41,42.0,1.410986973710262,5.165822849325231,9.0,0.386,10.5,0
Liberia,2000,51.9,3.6888794541139363,2.70805020110221,4.46,12.19709744,64.0,5977,2.2,56.0,5.91,46.0,1.410986973710262,5.217188647836265,9.2,0.338,8.7,0
Libya,2015,72.7,4.9344739331306915,0.6931471805599453,0.01,36.11567366,97.0,82,64.8,97.0,4.97,97.0,0.09531017980432487,6.334255056340143,5.5,0.719,13.4,0
Libya,2014,72.4,4.969813299576001,1.0986122886681098,0.01,36.11567366,94.0,372,63.8,94.0,4.97,94.0,0.09531017980432487,6.334255056340143,5.5,0.73,13.4,0
Libya,2013,72.9,4.90527477843843,1.0986122886681098,0.01,36.11567366,96.0,0,62.8,96.0,4.33,96.0,0.09531017980432487,6.334255056340143,5.5,0.735,13.4,0
Libya,2012,72.9,4.897839799950911,1.0986122886681098,0.01,36.11567366,98.0,320,61.8,98.0,4.3,98.0,0.09531017980432487,6.334255056340143,5.4,0.706,13.7,0
Libya,2011,71.3,5.087596335232384,1.0986122886681098,0.01,36.11567366,98.0,0,6.9,98.0,4.77,98.0,0.09531017980432487,6.334255056340143,5.4,0.756,14.0,0
Libya,2010,72.8,4.890349128221754,1.0986122886681098,0.01,52.50394196,98.0,0,59.9,98.0,3.5,98.0,0.09531017980432487,7.1013152558279735,5.4,0.755,14.3,0
Libya,2009,72.7,4.890349128221754,1.0986122886681098,0.01,63.55170297,98.0,329,59.0,98.0,3.16,98.0,0.09531017980432487,7.168559504143924,5.4,0.757,14.6,0
Libya,2008,72.6,4.890349128221754,1.0986122886681098,0.01,532.6700005,98.0,8,58.2,98.0,2.4,98.0,0.09531017980432487,9.5748089217176,5.4,0.757,14.8,0
Libya,2007,72.5,4.890349128221754,1.0986122886681098,0.01,54.8789106,98.0,59,57.4,98.0,2.63,98.0,0.09531017980432487,7.038403302440208,5.4,0.756,15.1,0
Libya,2006,72.2,4.90527477843843,1.0986122886681098,0.01,493.415341,98.0,1,56.7,98.0,2.51,98.0,0.09531017980432487,9.142702387714861,5.4,0.752,15.4,0
Libya,2005,71.9,4.9344739331306915,1.0986122886681098,0.01,472.3047034,97.0,292,56.0,98.0,2.71,98.0,0.09531017980432487,9.008513209853056,5.4,0.748,15.7,0
Libya,2004,71.5,4.955827057601261,1.0986122886681098,0.01,31.80653288,99.0,2771,55.3,97.0,3.46,97.0,0.09531017980432487,6.376448677892603,5.4,0.747,15.9,0
Libya,2003,71.3,4.976733742420574,1.3862943611198906,0.01,295.1166511,96.0,0,54.6,95.0,4.6,95.0,0.09531017980432487,8.450619006119608,5.4,0.74,16.0,0
Libya,2002,71.1,4.990432586778736,1.3862943611198906,0.01,29.13434871,91.0,3890,54.0,93.0,4.57,93.0,0.09531017980432487,5.930765679722913,5.4,0.736,15.8,0
Libya,2001,71.0,4.997212273764115,1.3862943611198906,0.01,362.3817951,93.0,633,53.4,94.0,4.6,94.0,0.09531017980432487,8.743624329490062,5.5,0.732,15.7,0
Libya,2000,78.0,5.003946305945459,1.3862943611198906,0.01,457.3202236,92.0,0,52.8,94.0,3.41,94.0,0.09531017980432487,8.874395985177737,5.5,0.727,15.5,0
Lithuania,2015,73.6,5.111987788356544,0.0,15.19,2211.744178,94.0,50,62.4,93.0,6.55,93.0,0.09531017980432487,9.564752755354087,2.6,0.846,16.5,1
Lithuania,2014,73.4,5.135798437050262,0.0,15.19,2211.744178,94.0,11,61.9,93.0,6.55,93.0,0.09531017980432487,9.714502124792716,2.7,0.841,16.5,1
Lithuania,2013,73.0,5.187385805840755,0.0,15.04,1968.816817,93.0,35,61.4,93.0,6.59,93.0,0.09531017980432487,9.662296098196228,2.7,0.834,16.4,1
Lithuania,2012,73.0,5.176149732573829,0.0,15.14,1807.071336,93.0,0,6.9,93.0,6.67,93.0,0.09531017980432487,9.57100586307978,2.7,0.83,16.5,1
Lithuania,2011,72.8,2.9444389791664403,0.0,12.66,1758.822757,95.0,7,6.5,92.0,6.86,92.0,0.09531017980432487,9.572113871462673,2.8,0.826,16.7,1
Lithuania,2010,72.4,5.241747015059643,0.0,12.9,1423.802386,94.0,2,6.0,95.0,7.9,95.0,0.09531017980432487,9.39148361566517,2.8,0.824,16.8,1
Lithuania,2009,72.2,5.262690188904886,0.0,12.4,1446.529217,95.0,0,59.7,98.0,7.53,98.0,0.09531017980432487,9.37910302927441,2.9,0.825,16.6,1
Lithuania,2008,71.1,5.41610040220442,0.0,13.3,1888.149904,96.0,1,59.3,96.0,6.61,96.0,0.09531017980432487,9.613306906580993,2.9,0.82,16.5,1
Lithuania,2007,72.0,3.2188758248682006,0.0,13.4,1581.511914,96.0,0,59.0,95.0,6.22,95.0,0.09531017980432487,9.417266354545337,3.0,0.812,16.4,1
Lithuania,2006,76.0,5.438079308923196,0.0,12.7,116.504961,95.0,1,58.7,94.0,6.2,94.0,0.09531017980432487,6.830488142843713,3.0,0.807,16.4,1
Lithuania,2005,78.0,5.407171771460119,0.0,12.3,913.699529,95.0,1,58.4,93.0,5.83,94.0,0.09531017980432487,8.97007137626149,3.1,0.798,16.2,1
Lithuania,2004,71.6,3.2188758248682006,0.0,12.1,76.36187737,94.0,1,58.1,9.0,5.67,94.0,0.09531017980432487,6.51909861123948,3.1,0.792,16.3,1
Lithuania,2003,71.6,3.1354942159291497,0.0,11.29,80.99710054,95.0,1,57.8,91.0,6.46,94.0,0.09531017980432487,6.321731263899682,3.2,0.78,15.8,1
Lithuania,2002,71.4,3.1354942159291497,0.0,11.0,561.9168642,94.0,103,57.5,97.0,6.4,95.0,0.09531017980432487,8.330378659026957,3.3,0.77,15.3,1
Lithuania,2001,71.2,3.091042453358316,0.0,10.2,42.87208671,95.0,7,57.2,97.0,6.26,95.0,0.09531017980432487,5.869713032758683,3.3,0.757,14.7,1
Lithuania,2000,71.6,3.091042453358316,0.0,9.87,373.2605532,98.0,19,56.9,92.0,6.46,94.0,0.09531017980432487,8.10117905039859,3.4,0.745,14.0,1
Luxembourg,2015,82.0,4.1588830833596715,0.0,11.12,16255.16198,94.0,0,61.3,99.0,6.94,99.0,0.09531017980432487,7.090761851099512,0.9,0.896,13.9,1
Luxembourg,2014,81.7,4.189654742026425,0.0,11.12,16255.16198,94.0,0,6.9,99.0,6.94,99.0,0.09531017980432487,11.688337722433909,0.9,0.892,13.9,1
Luxembourg,2013,81.4,4.23410650459726,0.0,11.02,15515.75234,94.0,0,6.5,99.0,7.1,99.0,0.09531017980432487,11.641783391444381,0.9,0.892,13.9,1
Luxembourg,2012,81.1,2.0794415416798357,0.0,11.34,2284.58215,94.0,2,6.1,99.0,7.18,99.0,0.09531017980432487,9.726161656623235,0.9,0.892,13.9,1
Luxembourg,2011,88.0,4.290459441148391,0.0,11.5,17028.52798,95.0,6,59.6,96.0,7.34,99.0,0.09531017980432487,11.659296622633255,0.9,0.894,13.9,1
Luxembourg,2010,86.0,4.30406509320417,0.0,11.36,2267.252192,94.0,0,59.2,96.0,7.68,99.0,0.09531017980432487,9.613560361691096,0.9,0.884,13.7,1
Luxembourg,2009,83.0,4.343805421853684,0.0,11.42,2052.393076,95.0,0,58.8,96.0,8.11,99.0,0.09531017980432487,9.487947055230327,0.9,0.888,13.5,1
Luxembourg,2008,80.0,2.1972245773362196,0.0,11.53,18961.3486,94.0,1,58.4,96.0,7.34,99.0,0.09531017980432487,11.646536733279603,0.9,0.887,13.5,1
Luxembourg,2007,79.7,4.418840607796598,0.0,11.75,267.051312,87.0,0,57.9,96.0,6.8,99.0,0.09531017980432487,7.389868292784891,0.9,0.877,13.5,1
Luxembourg,2006,79.4,4.454347296253507,0.0,11.98,15345.4907,95.0,8,57.5,99.0,7.75,99.0,0.09531017980432487,11.404679810187183,0.9,0.88,13.5,1
Luxembourg,2005,78.8,2.302585092994046,0.0,11.84,1346.246697,95.0,0,57.0,99.0,7.95,99.0,0.09531017980432487,9.022889250632394,0.9,0.874,13.5,1
Luxembourg,2004,78.7,4.532599493153256,0.0,12.42,12372.05188,94.0,0,56.4,99.0,8.2,99.0,0.09531017980432487,11.23476263112477,0.9,0.867,13.5,1
Luxembourg,2003,78.6,4.532599493153256,0.0,12.61,10111.38928,95.0,1,55.8,99.0,7.67,98.0,0.09531017980432487,11.088994181206418,0.9,0.865,13.6,1
Luxembourg,2002,78.3,4.564348191467836,0.0,12.91,910.5062778,95.0,0,55.2,99.0,8.27,99.0,0.09531017980432487,8.574450484256385,0.9,0.86,13.5,1
Luxembourg,2001,78.0,4.574710978503383,0.0,12.89,7877.33656,86.0,0,54.6,99.0,7.4,99.0,0.09531017980432487,10.782708169861152,1.0,0.854,13.4,1
Luxembourg,2000,77.8,4.59511985013459,0.0,13.14,8246.130437,77.0,0,54.0,99.0,7.48,99.0,0.09531017980432487,10.794193681659948,1.0,0.848,13.5,1
Madagascar,2015,65.5,3.1354942159291497,3.367295829986474,0.01,5.339065673,69.0,3,2.5,71.0,3.4,69.0,0.262364264467491,3.7578828778785454,7.1,0.511,10.3,0
Madagascar,2014,65.1,5.420534999272286,3.4011973816621555,0.01,5.339065673,73.0,3,2.0,73.0,3.4,73.0,0.262364264467491,6.116914103306504,7.1,0.509,10.3,0
Madagascar,2013,64.7,3.1780538303479458,3.4011973816621555,0.87,79.50882493,74.0,6,19.5,73.0,4.15,74.0,0.33647223662121295,6.13713016323935,7.2,0.508,10.3,0
Madagascar,2012,64.3,5.4638318050256105,3.4339872044851463,0.87,59.97914461,7.0,2,19.0,71.0,3.46,7.0,0.33647223662121295,6.097986862614926,7.3,0.506,10.2,0
Madagascar,2011,63.8,5.488937726156687,3.4657359027997265,0.97,78.79967196,73.0,0,18.5,73.0,4.24,73.0,0.33647223662121295,6.122412683497365,7.4,0.504,10.2,0
